大学,政治,英语,数学,计算机
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
华中科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(834)计算机专业基础综合(数据结构、计算机网络)
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(830)计算机软件综合
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(830)计算机软件综合
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(830)计算机软件综合
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(830)计算机软件综合
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(863)信息安全
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(863)信息安全
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(863)信息安全
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(863)信息安全
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(301)数学一,(863)信息安全
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(302)数学二,(952)软件综合
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(302)数学二,(952)软件综合
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(302)数学二,(952)软件综合
中国地质大学(武汉),(101)思想政治理论,(201)英语一,(302)数学二,(952)软件综合
武汉理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
武汉理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
武汉理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
武汉理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
武汉理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(852)数据结构（C语言版）
武汉理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(852)数据结构（C语言版）
武汉理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(852)数据结构（C语言版）
武汉理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(852)数据结构（C语言版）
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中农业大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(874)数据结构与C语言程序设计
华中师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(870)计算机应用基础（一）
中南财经政法大学,(101)思想政治理论,(201)英语一,(301)数学一,(836)计算机学科基础
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
湖南大学,(101)思想政治理论,(201)英语一,(301)数学一,(866)数据结构
中南大学,(101)思想政治理论,(201)英语一,(301)数学一,(943)数据结构
中南大学,(101)思想政治理论,(201)英语一,(301)数学一,(943)数据结构
中南大学,(101)思想政治理论,(201)英语一,(301)数学一,(943)数据结构
中南大学,(101)思想政治理论,(201)英语一,(301)数学一,(943)数据结构
中南大学,(101)思想政治理论,(201)英语一,(301)数学一,(943)数据结构
湖南师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(865)数据结构
湖南师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(865)数据结构
湖南师范大学,(101)思想政治理论,(201)英语一,(301)数学一,(865)数据结构
湖南师范大学,(101)思想政治理论,(201)英语一,(302)数学二,(967)C语言程序设计
湖南师范大学,(101)思想政治理论,(201)英语一,(302)数学二,(967)C语言程序设计
湖南师范大学,(101)思想政治理论,(201)英语一,(302)数学二,(967)C语言程序设计
国防科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(821)计算机原理
国防科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(821)计算机原理
国防科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(821)计算机原理
国防科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(831)信号系统与电路
国防科技大学,(101)思想政治理论,(201)英语一,(301)数学一,(903)计算机基础
中山大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
中山大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
中山大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
暨南大学,(101)思想政治理论,(201)英语一,(301)数学一,(830)数据结构
华南理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合
